Time,medNND_px,meanNND_px,Treatment,Population,Sex,Day,Box,Diameter,medianNNDscaled_mm,meanNNDscaled_mm
255,38.0525952,48.9291219,1,1,1,13,1,469,7.30220377,9.389383733
285,17.6901756,36.6483481,1,1,1,13,1,469,3.394703207,7.032732045
315,35.2468252,50.9643202,1,1,1,13,1,469,6.763783087,9.779933514
345,48.6477274,57.2986795,1,1,1,13,1,469,9.335384789,10.99548221
375,48.2634047,64.4384441,1,1,1,13,1,469,9.261634164,12.36558629
405,39.0512484,53.8816357,1,1,1,13,1,469,7.493842977,10.33975952
435,32.3341471,62.2689526,1,1,1,13,1,469,6.204846991,11.94926596
465,46.0977223,47.1585039,1,1,1,13,1,469,8.846044791,9.049606292
495,31.0483494,47.4840673,1,1,1,13,1,469,5.958105429,9.112081145
525,39.5600809,46.3359142,1,1,1,13,1,469,7.59148674,8.891753258
555,48.0874698,59.5638626,1,1,1,13,1,469,9.22787267,11.43016553
585,45.9821539,50.6132986,1,1,1,13,1,469,8.823867486,9.712573292
615,61.2699303,54.8806712,1,1,1,13,1,469,11.75755592,10.53147209
645,48.0986078,50.7045638,1,1,1,13,1,469,9.230010026,9.73008687
675,39.7237484,45.4607377,1,1,1,13,1,469,7.622894149,8.72380894
705,34.870542,44.7429548,1,1,1,13,1,469,6.691575224,8.586068085
735,40,56.8381755,1,1,1,13,1,469,7.675906183,10.90711257
765,31.6040942,44.9577578,1,1,1,13,1,469,6.064751552,8.627288277
795,29.2911102,41.8752089,1,1,1,13,1,469,5.620895348,8.035754373
825,22.4722051,37.3813165,1,1,1,13,1,469,4.312363452,7.173386962
855,25.4950976,24.3752141,1,1,1,13,1,469,4.892449433,4.677546416
885,20.6155281,39.5549482,1,1,1,13,1,469,3.95607149,7.590501787
915,21.023796,38.9289179,1,1,1,13,1,469,4.034417143,7.470368041
945,52.0384473,52.5962503,1,1,1,13,1,469,9.986055985,10.09309707
975,20.455647,39.4554476,1,1,1,13,1,469,3.925390682,7.571407855
1005,33.1209903,42.2055782,1,1,1,13,1,469,6.355840356,8.099151467
1035,44.7818739,63.5752282,1,1,1,13,1,469,8.593536569,12.19993718
1065,20.9168296,42.0475108,1,1,1,13,1,469,4.013890542,8.068818704
1095,27.1073438,38.9122999,1,1,1,13,1,469,5.201835697,7.467179085
1125,20.9282855,28.6598327,1,1,1,13,1,469,4.016088902,5.499754676
1155,35.3371208,39.1428726,1,1,1,13,1,469,6.781110601,7.511425446
1185,22.8473193,36.0581642,1,1,1,13,1,469,4.384346987,6.919477139
1215,34.1320963,45.8613663,1,1,1,13,1,469,6.549869226,8.800688629
1245,23.6296032,34.8883362,1,1,1,13,1,469,4.534465433,6.694989889
1275,29.9666481,38.3515752,1,1,1,13,1,469,5.750529486,7.35957733
1305,58.2494635,52.4540103,1,1,1,13,1,469,11.17793543,10.06580155
1335,42.2018957,44.7121596,1,1,1,13,1,469,8.098444804,8.580158559
1365,40.4969135,47.8986475,1,1,1,13,1,469,7.771262719,9.191638113
1395,62.6514425,63.2034624,1,1,1,13,1,469,12.02266487,12.1285962
1425,38.8258833,51.0732962,1,1,1,13,1,469,7.450595942,9.800845753
1455,54.4303691,57.3489984,1,1,1,13,1,469,10.44506017,11.00513829
1485,32.2305937,36.8579532,1,1,1,13,1,469,6.184975337,7.072954772
1515,42.3885512,47.7988626,1,1,1,13,1,469,8.134263557,9.172489625
1545,46.7851683,54.7223266,1,1,1,13,1,469,8.977964066,10.50108613
1575,32.1403174,39.9273998,1,1,1,13,1,469,6.167651527,7.661974375
1605,25.0599282,46.3110835,1,1,1,13,1,469,4.808941446,8.886988305
1635,24.5153013,34.6441869,1,1,1,13,1,469,4.704428821,6.648138211
1665,55.3172667,56.7470692,1,1,1,13,1,469,10.61525374,10.88962948
1695,69.1215283,67.1703292,1,1,1,13,1,469,13.26425916,12.88982863
1725,60.0307016,62.4061151,1,1,1,13,1,469,11.51975084,11.97558712
1755,50.2238317,53.1730643,1,1,1,13,1,469,9.637835507,10.20378633
1785,41.1574598,47.2563127,1,1,1,13,1,469,7.898020004,9.068375571
15,51.2151864,56.7060577,1,2,2,13,2,487,9.464818842,10.47955892
45,57.5226103,66.8377155,1,2,2,13,2,487,10.63046186,12.35193921
75,54.4242593,52.3239159,1,2,2,13,2,487,10.05787133,9.669717517
105,41.7252921,58.787568,1,2,2,13,2,487,7.711039608,10.86423228
135,61.66036,63.7326758,1,2,2,13,2,487,11.3951384,11.77811257
165,49.7694686,56.1630004,1,2,2,13,2,487,9.197643068,10.37919925
195,49.0407993,61.2760617,1,2,2,13,2,487,9.06298139,11.32411818
225,43.2889555,58.3384149,1,2,2,13,2,487,8.00001231,10.78122657
255,56.4445351,67.1107119,1,2,2,13,2,487,10.43122825,12.40239029
285,55.6826618,57.4738479,1,2,2,13,2,487,10.29043031,10.62145033
315,52.7730992,56.2719244,1,2,2,13,2,487,9.752728805,10.39932894
345,44.1021541,58.3003489,1,2,2,13,2,487,8.150295419,10.77419179
375,32.4434452,49.5089202,1,2,2,13,2,487,5.995708559,9.149492439
405,44.6430286,51.0376615,1,2,2,13,2,487,8.250251692,9.432011366
435,23.7065392,42.5003215,1,2,2,13,2,487,4.381085273,7.85426886
465,22.1952708,40.5493968,1,2,2,13,2,487,4.101795425,7.493728361
495,23.1810193,43.2805505,1,2,2,13,2,487,4.283966606,7.998459025
525,34.540581,50.031995,1,2,2,13,2,487,6.383269589,9.24615924
555,41.9272815,55.4713421,1,2,2,13,2,487,7.748368244,10.25137739
585,45.8534942,59.5489574,1,2,2,13,2,487,8.4739517,11.00494079
615,47.3102366,58.7858646,1,2,2,13,2,487,8.743164875,10.86391748
645,36.6937111,59.4631206,1,2,2,13,2,487,6.781178643,10.98907773
675,49.1955391,60.235538,1,2,2,13,2,487,9.091578068,11.13182427
705,49.9119457,63.3683015,1,2,2,13,2,487,9.223973538,11.7107744
735,43.7005987,51.8468465,1,2,2,13,2,487,8.076086002,9.581552741
765,31.7804972,42.4421784,1,2,2,13,2,487,5.873192501,7.843523729
795,48.6646863,52.976679,1,2,2,13,2,487,8.993473854,9.790351355
825,56.4358042,59.6061955,1,2,2,13,2,487,10.42961474,11.01551868
855,61.5959274,70.8467846,1,2,2,13,2,487,11.38323094,13.09283494
885,57.5761348,63.0794836,1,2,2,13,2,487,10.64035345,11.65739943
915,32.2024844,49.7663517,1,2,2,13,2,487,5.951177815,9.197067049
945,38.6393582,52.0150512,1,2,2,13,2,487,7.140743815,9.612637799
975,50.7740091,62.2056896,1,2,2,13,2,487,9.383287103,11.495918
1005,51.7880295,69.2122412,1,2,2,13,2,487,9.57068307,12.79076326
1035,54.0370243,64.5784416,1,2,2,13,2,487,9.986308392,11.93441426
1065,46.0977223,63.3563464,1,2,2,13,2,487,8.519086257,11.70856504
1095,40.0291469,54.1642812,1,2,2,13,2,487,7.397583616,10.00982609
1125,44.5775645,54.1720565,1,2,2,13,2,487,8.238153604,10.01126301
1155,43.5290649,49.3138095,1,2,2,13,2,487,8.04438571,9.113435021
1185,50.5700327,50.0798724,1,2,2,13,2,487,9.345591259,9.25500722
1215,44.023796,54.9824043,1,2,2,13,2,487,8.135814456,10.16101928
1245,53.8734692,59.6678702,1,2,2,13,2,487,9.956082604,11.02691646
1275,33.6904143,59.2268551,1,2,2,13,2,487,6.226154593,10.9454147
1305,48.4814483,58.6922272,1,2,2,13,2,487,8.959610569,10.84661283
1335,42.0277472,55.1659873,1,2,2,13,2,487,7.766934801,10.19494632
1365,38.4187454,50.5291569,1,2,2,13,2,487,7.099973483,9.338037209
1395,44.203661,48.8969436,1,2,2,13,2,487,8.169054394,9.036396148
1425,48.7647414,51.8112269,1,2,2,13,2,487,9.01196453,9.574970064
1455,46.1735855,55.2527133,1,2,2,13,2,487,8.53310615,10.21097371
1485,42.8512482,53.8202363,1,2,2,13,2,487,7.919121844,9.946244901
1515,43.9643347,53.7352327,1,2,2,13,2,487,8.124825715,9.930535817
1545,40.2526362,56.0125959,1,2,2,13,2,487,7.43888554,10.35140376
1575,36.7083707,51.7793908,1,2,2,13,2,487,6.783887809,9.569086595
1605,40.8732907,46.464794,1,2,2,13,2,487,7.55358555,8.586922916
1635,36.1262266,44.1647945,1,2,2,13,2,487,6.67630471,8.161871674
1665,25.7561771,42.333564,1,2,2,13,2,487,4.759868458,7.823451253
1695,35.275276,48.4915967,1,2,2,13,2,487,6.519044846,8.961486043
1725,37.2618073,45.3454016,1,2,2,13,2,487,6.88616562,8.380053684
1755,33.6257334,40.861565,1,2,2,13,2,487,6.214201244,7.551418583
1785,27.2003656,35.4874229,1,2,2,13,2,487,5.02676161,6.558250639
15,28.4253408,43.6507066,1,2,1,13,2,490,5.220980963,8.017476722
45,32.5269119,45.9967807,1,2,1,13,2,490,5.974330757,8.448388292
75,28.5729342,45.3230057,1,2,1,13,2,490,5.248089955,8.3246337
105,28.5729342,44.4779623,1,2,1,13,2,490,5.248089955,8.169421647
135,28.5056066,43.3484867,1,2,1,13,2,490,5.235723661,7.961966945
165,28.5056066,38.4984614,1,2,1,13,2,490,5.235723661,7.071145971
195,30.4613214,40.3840256,1,2,1,13,2,490,5.594936584,7.41747409
225,27.3130006,37.5552797,1,2,1,13,2,490,5.01667358,6.897908516
255,25.4950976,39.0615081,1,2,1,13,2,490,4.682773029,7.174562712
285,27.7308492,44.9222448,1,2,1,13,2,490,5.093421282,8.251024555
315,18.8323877,49.0477974,1,2,1,13,2,490,3.459009986,9.008779114
345,37.7173384,48.2131042,1,2,1,13,2,490,6.9276744,8.855468118
375,30,42.3505927,1,2,1,13,2,490,5.510204082,7.778680292
405,37.1214224,47.384156,1,2,1,13,2,490,6.818220441,8.703212327
435,37.2745852,47.6505177,1,2,1,13,2,490,6.846352384,8.752135904
465,25.9858306,37.1205254,1,2,1,13,2,490,4.772907661,6.818055686
495,35.1345204,42.9826451,1,2,1,13,2,490,6.453279257,7.894771549
525,33.2415403,47.5425767,1,2,1,13,2,490,6.105589035,8.732310006
555,30.5169319,39.9268916,1,2,1,13,2,490,5.605150757,7.333510702
585,39.3190056,38.6260326,1,2,1,13,2,490,7.221858171,7.094577416
615,39.8683964,44.9312457,1,2,1,13,2,490,7.322766686,8.252677782
645,48.7479381,45.325954,1,2,1,13,2,490,8.953702916,8.325175224
675,50.6867192,48.2954303,1,2,1,13,2,490,9.309805567,8.870589239
705,66.7083203,57.0216911,1,2,1,13,2,490,12.25254863,10.47337183
735,58.2987201,61.8163079,1,2,1,13,2,490,10.70792818,11.35401574
765,38.8742473,56.1066764,1,2,1,13,2,490,7.140167871,10.30530791
795,40.9898316,46.0113483,1,2,1,13,2,490,7.52874458,8.451063973
825,22.0227155,40.5327436,1,2,1,13,2,490,4.044988561,7.444789641
855,36.4752307,46.0441406,1,2,1,13,2,490,6.699532169,8.457087049
885,37.5213276,52.3084402,1,2,1,13,2,490,6.891672416,9.60767269
915,26.349089,45.9432277,1,2,1,13,2,490,4.839628592,8.438552027
945,30.5828759,51.7645028,1,2,1,13,2,490,5.61726292,9.50776582
975,37.9473319,47.3873183,1,2,1,13,2,490,6.969918104,8.703793157
1005,31.144823,43.4203399,1,2,1,13,2,490,5.720477694,7.975164471
1035,22.42407,38.9831689,1,2,1,13,2,490,4.118706735,7.16017388
1065,20.925861,41.214977,1,2,1,13,2,490,3.84352549,7.570097816
1095,33.4843192,34.6068422,1,2,1,13,2,490,6.150181078,6.356358771
1125,27.7218742,40.0147502,1,2,1,13,2,490,5.091772812,7.349647996
1155,33.902929,43.5266697,1,2,1,13,2,490,6.227068592,7.994694435
1185,42.8229278,49.3346841,1,2,1,13,2,490,7.865435718,9.06147259
1215,45.119932,43.2971593,1,2,1,13,2,490,8.287334449,7.952539463
1245,30.541609,52.0967815,1,2,1,13,2,490,5.609683286,9.568796602
1275,39.0648483,43.8718395,1,2,1,13,2,490,7.175176218,8.058092969
1305,35.0055464,42.2374288,1,2,1,13,2,490,6.429590155,7.757895086
1335,30.8972883,48.3297101,1,2,1,13,2,490,5.675012137,8.876885529
1365,29.713939,43.9946616,1,2,1,13,2,490,5.457662265,8.080652131
1395,29.03176,39.4648642,1,2,1,13,2,490,5.332364082,7.248648527
1425,42.5775973,55.8457249,1,2,1,13,2,490,7.820375014,10.25737804
1455,31.3085324,48.5864442,1,2,1,13,2,490,5.750546767,8.924040771
1485,31.925998,34.4679025,1,2,1,13,2,490,5.863958816,6.330839235
1515,35.3196279,54.8454824,1,2,1,13,2,490,6.487278594,10.07366003
1545,38.8382207,56.6220763,1,2,1,13,2,490,7.133550741,10.3999732
1575,23.0217289,37.2766406,1,2,1,13,2,490,4.228480818,6.846729906
1605,23.1750684,40.7155303,1,2,1,13,2,490,4.256645216,7.478362708
1635,23.0217289,33.3042004,1,2,1,13,2,490,4.228480818,6.117098033
1665,22.3909301,36.1688649,1,2,1,13,2,490,4.112619814,6.6432609
1695,25.4950976,47.0263516,1,2,1,13,2,490,4.682773029,8.637493151
1725,35.234487,47.1404387,1,2,1,13,2,490,6.471640469,8.658447924
1755,31.8136884,48.0072008,1,2,1,13,2,490,5.843330522,8.817649127
1785,32.2430854,50.6585126,1,2,1,13,2,490,5.922199359,9.304624763
15,55.4238977,50.4833109,1,3,2,13,3,468,10.65844187,9.708329019
45,36.8781778,46.8495524,1,3,2,13,3,468,7.091957269,9.009529308
75,47.7598157,52.2811069,1,3,2,13,3,468,9.184579942,10.05405902
105,43.5795532,52.008438,1,3,2,13,3,468,8.380683308,10.00162269
135,63.5059052,61.9375525,1,3,2,13,3,468,12.21267408,11.91106779
165,43.2897216,58.8631022,1,3,2,13,3,468,8.324946462,11.31982735
195,38.4187454,51.1970701,1,3,2,13,3,468,7.388220269,9.845590404
225,60.2079729,59.6505426,1,3,2,13,3,468,11.57845633,11.47125819
255,67.2246414,60.8014042,1,3,2,13,3,468,12.92781565,11.69257773
285,62.289646,57.2681614,1,3,2,13,3,468,11.97877808,11.01310796
315,68.9994152,61.6336772,1,3,2,13,3,468,13.26911831,11.85263023
345,70.4556598,63.0166601,1,3,2,13,3,468,13.54916535,12.11858848
375,51.4781507,54.3324429,1,3,2,13,3,468,9.899644365,10.44854671
405,50.1638412,54.1000242,1,3,2,13,3,468,9.646892538,10.40385081
435,66.4124001,69.5182814,1,3,2,13,3,468,12.7716154,13.36890027
465,58.0344725,57.7599586,1,3,2,13,3,468,11.16047548,11.10768435
495,43.0225422,51.0965182,1,3,2,13,3,468,8.273565808,9.8262535
525,58.8224756,60.2291482,1,3,2,13,3,468,11.31201454,11.5825285
555,63.8122245,62.2268714,1,3,2,13,3,468,12.27158163,11.96670604
585,51.8739852,51.2603865,1,3,2,13,3,468,9.975766385,9.857766635
615,43.6915206,48.6822786,1,3,2,13,3,468,8.4022155,9.361976654
645,40.2970662,45.1977417,1,3,2,13,3,468,7.749435808,8.691873404
675,44.5533388,48.2308557,1,3,2,13,3,468,8.567949769,9.275164558
705,56.3276728,56.0173228,1,3,2,13,3,468,10.83224477,10.77256208
735,71.1688134,61.1107719,1,3,2,13,3,468,13.68631027,11.75207152
765,62.968246,59.652086,1,3,2,13,3,468,12.10927808,11.471555
795,46.2276973,52.3908111,1,3,2,13,3,468,8.889941788,10.07515598
825,36.6765391,41.2734439,1,3,2,13,3,468,7.053180596,7.93720075
855,44.0909508,49.4837614,1,3,2,13,3,468,8.479029,9.516107962
885,33.39891,51.5337088,1,3,2,13,3,468,6.422867308,9.910328615
915,43.9089968,52.7796046,1,3,2,13,3,468,8.444037846,10.14992396
945,38.2099463,47.2590787,1,3,2,13,3,468,7.348066596,9.088284365
975,46.8461603,53.0806344,1,3,2,13,3,468,9.008876981,10.20781431
1005,49.0510562,50.5778047,1,3,2,13,3,468,9.432895423,9.726500904
1035,38.3275358,54.4692863,1,3,2,13,3,468,7.370679962,10.47486275
1065,44.0519306,50.2765283,1,3,2,13,3,468,8.471525115,9.668563135
1095,35.4527119,44.235037,1,3,2,13,3,468,6.817829212,8.506737885
1125,43.946091,48.7747198,1,3,2,13,3,468,8.451171346,9.379753808
1155,31.461606,41.3623381,1,3,2,13,3,468,6.050308846,7.954295788
1185,32.3882695,38.8380476,1,3,2,13,3,468,6.228513365,7.468855308
1215,33.805562,52.5509932,1,3,2,13,3,468,6.501069615,10.10596023
1245,45.9322326,55.3385429,1,3,2,13,3,468,8.833121654,10.64202748
1275,30.416822,44.9852192,1,3,2,13,3,468,5.849388846,8.651003692
1305,50.9975468,46.999285,1,3,2,13,3,468,9.807220538,9.038324038
1335,32.8024389,47.7468583,1,3,2,13,3,468,6.308161327,9.182088135
1365,33.6005952,44.8856817,1,3,2,13,3,468,6.461652923,8.631861865
1395,53.6107761,59.7451724,1,3,2,13,3,468,10.30976463,11.48945623
1425,58.6941224,59.208733,1,3,2,13,3,468,11.28733123,11.38629481
1455,53.4509121,57.7646483,1,3,2,13,3,468,10.27902156,11.10858621
1485,56.5753645,54.7066093,1,3,2,13,3,468,10.87987779,10.52050179
1515,71.0551544,68.5095126,1,3,2,13,3,468,13.66445277,13.17490627
1545,45.3304739,53.9485372,1,3,2,13,3,468,8.717398827,10.37471869
1575,44.39562,54.38141,1,3,2,13,3,468,8.537619231,10.45796346
1605,43.8262008,47.751321,1,3,2,13,3,468,8.428115538,9.182946346
1635,53.468299,55.7732966,1,3,2,13,3,468,10.28236519,10.72563396
1665,45.4677991,50.0691727,1,3,2,13,3,468,8.743807519,9.628687058
1695,52.9712162,56.1246171,1,3,2,13,3,468,10.18677235,10.7931956
1725,62.6414503,59.7085346,1,3,2,13,3,468,12.04643275,11.4824105
1755,47.1307952,62.459218,1,3,2,13,3,468,9.063614462,12.01138808
1785,34,53.0592015,1,3,2,13,3,468,6.538461538,10.2036926
15,21.6214726,32.1717446,1,3,1,13,3,473,4.114022271,6.121473603
45,21.2602916,34.893402,1,3,1,13,3,473,4.045298613,6.639336533
75,29.4095012,39.2314089,1,3,1,13,3,473,5.595888178,7.464750108
105,26.9602192,35.1066673,1,3,1,13,3,473,5.129851433,6.679915554
135,21.4009346,37.9772292,1,3,1,13,3,473,4.072059438,7.226111264
165,30.1549412,45.6521012,1,3,1,13,3,473,5.737726655,8.686446317
195,53.2935668,49.8547152,1,3,1,13,3,473,10.14042497,9.48609803
225,36.4225905,41.5868884,1,3,1,13,3,473,6.930302632,7.912938596
255,24.4755901,32.296638,1,3,1,13,3,473,4.657089025,6.145237674
285,39.6232255,41.9712777,1,3,1,13,3,473,7.539302949,7.986078209
315,38.9486842,43.633584,1,3,1,13,3,473,7.41095471,8.302373277
345,40.3608721,40.5759887,1,3,1,13,3,473,7.679658539,7.720589816
375,30.528675,41.3551656,1,3,1,13,3,473,5.808838795,7.868847577
405,37.8920324,45.5919743,1,3,1,13,3,473,7.209900457,8.675005681
435,41.7731971,47.3439693,1,3,1,13,3,473,7.948388455,9.008366252
465,36.2594974,39.1287417,1,3,1,13,3,473,6.899270118,7.445215123
495,42.1544778,43.6796648,1,3,1,13,3,473,8.020936579,8.311141294
525,28.8671278,32.2045709,1,3,1,13,3,473,5.492688165,6.127719622
555,40.607881,52.832435,1,3,1,13,3,473,7.726658118,10.05268319
585,31.461047,43.9754897,1,3,1,13,3,473,5.986245729,8.36742933
615,37.3915035,42.9316836,1,3,1,13,3,473,7.1146624,8.16881929
645,31.9061123,37.367299,1,3,1,13,3,473,6.070930459,7.110056892
675,38.0324664,38.7389098,1,3,1,13,3,473,7.236621514,7.37103992
705,35.8468967,40.3939221,1,3,1,13,3,473,6.820762586,7.685947123
735,39.2108794,40.2351047,1,3,1,13,3,473,7.46084386,7.655728167
765,30.4630924,35.6967619,1,3,1,13,3,473,5.796360076,6.79219571
795,36.0308957,43.8387074,1,3,1,13,3,473,6.855772966,8.341403099
825,58.6003413,56.0986916,1,3,1,13,3,473,11.15017065,10.67416965
855,44.6272138,50.2383721,1,3,1,13,3,473,8.49143603,9.559098285
885,43.5577891,46.3974962,1,3,1,13,3,473,8.287951414,8.828276233
915,31.6227766,40.9033408,1,3,1,13,3,473,6.017018803,7.782876685
945,32.6005382,41.442789,1,3,1,13,3,473,6.203062237,7.885520106
975,37.9652786,34.8601745,1,3,1,13,3,473,7.223837366,6.633014175
1005,31.7804972,33.8419323,1,3,1,13,3,473,6.047029066,6.439268302
1035,42.8018691,44.36525,1,3,1,13,3,473,8.144118856,8.441590909
1065,39.3498879,44.7914981,1,3,1,13,3,473,7.487293681,8.522695199
1095,30.8868904,33.1425397,1,3,1,13,3,473,5.876998173,6.306191486
1125,27.9552514,41.0549962,1,3,1,13,3,473,5.319181027,7.811732892
1155,35.0938045,42.2809241,1,3,1,13,3,473,6.677468087,8.044996129
1185,24.8890514,34.2903146,1,3,1,13,3,473,4.735760309,6.524584173
1215,31.7297418,37.0320834,1,3,1,13,3,473,6.03737159,7.046273797
1245,37.0988343,44.5427296,1,3,1,13,3,473,7.058974814,8.475360812
1275,27.517122,37.0087729,1,3,1,13,3,473,5.235816025,7.041838395
1305,31.3655797,41.5454481,1,3,1,13,3,473,5.968080704,7.90505355
1335,33.2415403,41.3883669,1,3,1,13,3,473,6.32502881,7.875164949
1365,30.4138127,41.0906125,1,3,1,13,3,473,5.786983389,7.818509778
1395,26.3154892,42.6810829,1,3,1,13,3,473,5.007175535,8.121136281
1425,22.5092525,34.073946,1,3,1,13,3,473,4.28294445,6.483414672
1455,23.7302495,35.9108442,1,3,1,13,3,473,4.515269461,6.832930186
1485,33.1821245,40.6293803,1,3,1,13,3,473,6.313723478,7.730748894
1515,44.412613,55.9229977,1,3,1,13,3,473,8.450602896,10.64073952
1545,29.2475488,50.8240497,1,3,1,13,3,473,5.56507271,9.670537998
1575,26.1276906,49.4404204,1,3,1,13,3,473,4.971442186,9.407268152
1605,34.9857114,36.589867,1,3,1,13,3,473,6.656900689,6.962131142
1635,22.8254244,36.9571855,1,3,1,13,3,473,4.343104008,7.032022611
1665,28.0713377,34.2645528,1,3,1,13,3,473,5.34126933,6.519682351
1695,30.0675066,37.8021805,1,3,1,13,3,473,5.721090051,7.192803901
1725,22.4722051,38.3624468,1,3,1,13,3,473,4.275895262,7.299408482
1755,18.5663648,32.6313692,1,3,1,13,3,473,3.532712118,6.2089286
1785,43.0221884,48.4553638,1,3,1,13,3,473,8.186040076,9.219836664
15,32.1471909,40.449369,1,4,2,13,4,469,6.168970535,7.762139041
45,24.2074369,41.8667067,1,4,2,13,4,469,4.645350365,8.034122821
75,29.4900425,42.6562893,1,4,2,13,4,469,5.659069989,8.18564187
105,28.962668,44.7358989,1,4,2,13,4,469,5.55786806,8.584714075
135,23.9631387,44.8647497,1,4,2,13,4,469,4.598470113,8.609440241
165,27.9519669,49.3259845,1,4,2,13,4,469,5.363916889,9.465540736
195,25.6124969,46.7849594,1,4,2,13,4,469,4.914978083,8.977923979
225,28.7249807,52.3392469,1,4,2,13,4,469,5.512256424,10.04377872
255,22.5942227,42.1909156,1,4,2,13,4,469,4.335778343,8.096337748
285,26.6632908,37.4605827,1,4,2,13,4,469,5.116622968,7.188597959
315,21.91066,37.6778308,1,4,2,13,4,469,4.204604264,7.23028736
345,23.5410654,38.4450201,1,4,2,13,4,469,4.517475237,7.377509188
375,25.4711218,35.5958851,1,4,2,13,4,469,4.887848533,6.830766864
405,23.35376,34.0851018,1,4,2,13,4,469,4.48153177,6.540851092
435,25.6779785,35.992772,1,4,2,13,4,469,4.927543849,6.906928529
465,30.0719348,35.5919561,1,4,2,13,4,469,5.770733757,6.830012898
495,31.0610599,45.5266113,1,4,2,13,4,469,5.960544544,8.73644993
525,28.2842712,40.7222633,1,4,2,13,4,469,5.427685305,7.814506817
555,28.2842712,40.2515763,1,4,2,13,4,469,5.427685305,7.724183085
585,25.9954052,35.4634634,1,4,2,13,4,469,4.988457288,6.80535545
615,28.0145769,39.7407144,1,4,2,13,4,469,5.375931601,7.626149885
645,26.993493,43.9907313,1,4,2,13,4,469,5.179987996,8.44171816
675,34.6624432,45.0891967,1,4,2,13,4,469,6.651641552,8.652511094
705,35.6366616,39.3110232,1,4,2,13,4,469,6.838591778,7.543693151
735,34.5447374,41.0575082,1,4,2,13,4,469,6.629054085,7.878839527
765,24.2074369,36.8361444,1,4,2,13,4,469,4.645350365,7.068769714
795,35.2401669,42.0601142,1,4,2,13,4,469,6.762505375,8.071237267
825,28.685171,40.6134711,1,4,2,13,4,469,5.504617036,7.793629849
855,35.7416604,43.3621395,1,4,2,13,4,469,6.858740802,8.321092868
885,21.0950231,34.8653714,1,4,2,13,4,469,4.048085456,6.690582998
915,19.2574225,41.2123613,1,4,2,13,4,469,3.695454211,7.908555473
945,23.7811167,42.9583806,1,4,2,13,4,469,4.563540518,8.243612482
975,18.5663648,33.3439283,1,4,2,13,4,469,3.562841859,6.398621635
1005,23.8048862,42.5017803,1,4,2,13,4,469,4.568101829,8.155991955
1035,25.5962483,39.8061571,1,4,2,13,4,469,4.911860015,7.638708186
1065,17.859159,36.5457987,1,4,2,13,4,469,3.427130725,7.013053055
1095,24.7891434,43.1467392,1,4,2,13,4,469,4.756978478,8.279758055
1125,24.8965547,46.7153391,1,4,2,13,4,469,4.777590454,8.964564006
1155,25.3315889,44.8421002,1,4,2,13,4,469,4.861072497,8.605093855
